country code,postal code,state,statecode,latitude,longitude,Country
US,92190,California,CA,32.7153,-117.1573,United States
US,92191,California,CA,32.7153,-117.1573,United States
US,92192,California,CA,32.7153,-117.1573,United States
US,92193,California,CA,32.7153,-117.1573,United States
US,92195,California,CA,32.7153,-117.1573,United States
US,92196,California,CA,32.7153,-117.1573,United States
US,92197,California,CA,32.7153,-117.1573,United States
US,92198,California,CA,32.7153,-117.1573,United States
US,92199,California,CA,32.7516,-117.1918,United States
US,94102,California,CA,37.7813,-122.4167,United States
US,94103,California,CA,37.7725,-122.4147,United States
US,94104,California,CA,37.7915,-122.4018,United States
US,94105,California,CA,37.7864,-122.3892,United States
US,94107,California,CA,37.7621,-122.3971,United States
US,94108,California,CA,37.7929,-122.4079,United States
US,94109,California,CA,37.7917,-122.4186,United States
US,94110,California,CA,37.7509,-122.4153,United States
US,94111,California,CA,37.7974,-122.4001,United States
US,94112,California,CA,37.7195,-122.4411,United States
US,94114,California,CA,37.7587,-122.433,United States
US,94115,California,CA,37.7856,-122.4358,United States
US,94116,California,CA,37.7441,-122.4863,United States
US,94117,California,CA,37.7712,-122.4413,United States
US,94118,California,CA,37.7812,-122.4614,United States
US,94119,California,CA,37.7749,-122.4194,United States
US,94120,California,CA,37.7749,-122.4194,United States
US,94121,California,CA,37.7786,-122.4892,United States
US,94122,California,CA,37.7593,-122.4836,United States
US,94123,California,CA,37.7999,-122.4342,United States
US,94124,California,CA,37.7309,-122.3886,United States
US,94125,California,CA,37.7749,-122.4194,United States
US,94126,California,CA,37.7749,-122.4194,United States
US,94127,California,CA,37.7354,-122.4571,United States
US,94129,California,CA,37.8005,-122.465,United States
US,94130,California,CA,37.8231,-122.3693,United States
US,94131,California,CA,37.745,-122.4383,United States
US,94132,California,CA,37.7211,-122.4754,United States
US,94133,California,CA,37.8002,-122.4091,United States
US,94134,California,CA,37.719,-122.4096,United States
US,94137,California,CA,37.7749,-122.4194,United States
US,94139,California,CA,37.7749,-122.4194,United States
US,94140,California,CA,37.7749,-122.4194,United States
US,94141,California,CA,37.7749,-122.4194,United States
US,94142,California,CA,37.7749,-122.4194,United States
US,94143,California,CA,37.7631,-122.4586,United States
US,94144,California,CA,37.7749,-122.4194,United States
US,94145,California,CA,37.7749,-122.4194,United States
US,94146,California,CA,37.7749,-122.4194,United States
US,94147,California,CA,37.7749,-122.4194,United States
US,94151,California,CA,37.7749,-122.4194,United States
US,94158,California,CA,37.7694,-122.3867,United States
US,94159,California,CA,37.7749,-122.4194,United States
US,94160,California,CA,37.7749,-122.4194,United States
US,94161,California,CA,37.7749,-122.4194,United States
US,94163,California,CA,37.7749,-122.4194,United States
US,94164,California,CA,37.7749,-122.4194,United States
US,94172,California,CA,37.7749,-122.4194,United States
US,94177,California,CA,37.7749,-122.4194,United States
US,94188,California,CA,37.7749,-122.4194,United States
US,95201,California,CA,37.958,-121.2876,United States
US,95202,California,CA,37.9606,-121.2871,United States
US,95203,California,CA,37.9532,-121.3116,United States
US,95204,California,CA,37.9743,-121.3154,United States
US,95205,California,CA,37.9625,-121.2624,United States
US,95206,California,CA,37.9177,-121.3123,United States
US,95207,California,CA,38.0024,-121.3238,United States
US,95208,California,CA,37.9304,-121.436,United States
US,95209,California,CA,38.0377,-121.3445,United States
US,95210,California,CA,38.025,-121.2972,United States
US,95211,California,CA,37.9809,-121.311,United States
US,95212,California,CA,38.0315,-121.2589,United States
US,95213,California,CA,37.9054,-121.2222,United States
US,95214,California,CA,37.9053,-121.2262,United States
US,95215,California,CA,37.9551,-121.2041,United States
US,95219,California,CA,38.01,-121.3698,United States
US,95220,California,CA,38.2004,-121.2186,United States
US,95227,California,CA,38.1929,-121.0811,United States
US,95230,California,CA,37.9299,-121.0002,United States
US,95231,California,CA,37.878,-121.2827,United States
US,95234,California,CA,37.9344,-121.4261,United States
US,95236,California,CA,38.032,-121.0493,United States
US,95237,California,CA,38.1613,-121.1424,United States
US,95240,California,CA,38.1222,-121.2555,United States
US,95241,California,CA,38.1327,-121.2724,United States
US,95242,California,CA,38.1308,-121.3345,United States
US,95253,California,CA,38.138,-121.205,United States
US,95258,California,CA,38.1551,-121.3086,United States
US,95267,California,CA,38.0003,-121.3174,United States
US,95269,California,CA,38.0187,-121.3225,United States
US,95296,California,CA,37.9577,-121.2908,United States
US,95297,California,CA,38.0025,-121.324,United States
US,95304,California,CA,37.7319,-121.4096,United States
US,95320,California,CA,37.7983,-121.0006,United States
US,95330,California,CA,37.8209,-121.2827,United States
US,95336,California,CA,37.8134,-121.2132,United States
US,95337,California,CA,37.7808,-121.2344,United States
US,95366,California,CA,37.7491,-121.1284,United States
US,95376,California,CA,37.7383,-121.4345,United States
US,95377,California,CA,37.6567,-121.4955,United States
US,95378,California,CA,37.6761,-121.433,United States
US,95385,California,CA,37.6176,-121.2581,United States
US,95391,California,CA,37.7695,-121.5397,United States
US,95686,California,CA,38.2261,-121.4236,United States
US,93401,California,CA,35.2635,-120.6509,United States
US,93402,California,CA,35.3172,-120.8333,United States
US,93403,California,CA,35.2828,-120.6596,United States
US,93405,California,CA,35.2901,-120.6817,United States
US,93406,California,CA,35.2828,-120.6596,United States
US,93407,California,CA,35.2828,-120.6596,United States
US,93408,California,CA,35.2828,-120.6596,United States
US,93409,California,CA,35.2211,-120.6364,United States
US,93410,California,CA,35.3471,-120.4553,United States
US,93412,California,CA,35.3111,-120.8324,United States
US,93420,California,CA,35.1661,-120.4651,United States
US,93421,California,CA,35.1186,-120.5907,United States
US,93422,California,CA,35.4754,-120.6638,United States
US,93423,California,CA,35.4282,-120.7695,United States
US,93424,California,CA,35.18,-120.7318,United States
US,93428,California,CA,35.5566,-121.084,United States
US,93430,California,CA,35.4446,-120.8908,United States
US,93432,California,CA,35.4779,-120.4361,United States
US,93433,California,CA,35.121,-120.6173,United States
US,93435,California,CA,35.4919,-120.9763,United States
US,93442,California,CA,35.3795,-120.8447,United States
US,93443,California,CA,35.3658,-120.8499,United States
US,93444,California,CA,35.0298,-120.4894,United States
US,93445,California,CA,35.1019,-120.608,United States
US,93446,California,CA,35.6406,-120.7003,United States
US,93447,California,CA,35.7562,-120.6935,United States
US,93448,California,CA,35.1428,-120.6413,United States
US,93449,California,CA,35.1578,-120.6522,United States
US,93451,California,CA,35.9004,-120.5929,United States
US,93452,California,CA,35.6668,-121.144,United States
US,93453,California,CA,35.3584,-120.2596,United States
US,93461,California,CA,35.6513,-120.372,United States
US,93465,California,CA,35.5551,-120.7107,United States
US,93475,California,CA,35.1004,-120.6111,United States
US,93483,California,CA,35.1216,-120.6213,United States
US,94002,California,CA,37.5174,-122.2927,United States
US,94005,California,CA,37.6811,-122.4001,United States
US,94010,California,CA,37.5671,-122.3676,United States
US,94011,California,CA,37.5841,-122.3661,United States
US,94014,California,CA,37.6875,-122.4388,United States
US,94015,California,CA,37.6787,-122.478,United States
US,94016,California,CA,37.7058,-122.4619,United States
US,94017,California,CA,37.7058,-122.4619,United States
US,94018,California,CA,37.5101,-122.4734,United States
US,94019,California,CA,37.4791,-122.4459,United States
US,94020,California,CA,37.2726,-122.2495,United States
US,94021,California,CA,37.2708,-122.2807,United States
US,94025,California,CA,37.4396,-122.1864,United States
US,94026,California,CA,37.3811,-122.3348,United States
US,94027,California,CA,37.4563,-122.2002,United States
US,94028,California,CA,37.3702,-122.2182,United States
US,94030,California,CA,37.6004,-122.402,United States
US,94037,California,CA,37.5428,-122.5052,United States
US,94038,California,CA,37.531,-122.5068,United States
US,94044,California,CA,37.6196,-122.4816,United States
US,94060,California,CA,37.2065,-122.3649,United States
US,94061,California,CA,37.4647,-122.2304,United States
US,94062,California,CA,37.4245,-122.296,United States
US,94063,California,CA,37.4815,-122.2091,United States
US,94064,California,CA,37.3811,-122.3348,United States
US,94065,California,CA,37.5331,-122.2486,United States
US,94066,California,CA,37.6247,-122.429,United States
US,94070,California,CA,37.4969,-122.2674,United States
US,94074,California,CA,37.3255,-122.3556,United States
US,94080,California,CA,37.6574,-122.4235,United States
US,94083,California,CA,37.6547,-122.4077,United States
US,94128,California,CA,37.6216,-122.3929,United States
US,94303,California,CA,37.4673,-122.1388,United States
US,94401,California,CA,37.5735,-122.3225,United States
US,94402,California,CA,37.5507,-122.3276,United States
US,94403,California,CA,37.5395,-122.2998,United States
US,94404,California,CA,37.5538,-122.27,United States
US,94497,California,CA,37.5347,-122.3259,United States
US,93013,California,CA,34.4036,-119.5183,United States
US,93014,California,CA,34.3989,-119.5185,United States
US,93067,California,CA,34.4214,-119.5965,United States
US,93101,California,CA,34.4197,-119.7078,United States
US,93102,California,CA,34.4208,-119.6982,United States
US,93103,California,CA,34.4291,-119.6833,United States
US,93105,California,CA,34.4369,-119.7285,United States
US,93106,California,CA,34.4329,-119.8371,United States
US,93107,California,CA,34.4218,-119.8637,United States
US,93108,California,CA,34.4378,-119.6159,United States
US,93109,California,CA,34.4038,-119.7194,United States
US,93110,California,CA,34.4418,-119.7647,United States
US,93111,California,CA,34.4453,-119.8025,United States
US,93116,California,CA,34.4358,-119.8276,United States
US,93117,California,CA,34.4296,-119.8612,United States
US,93118,California,CA,34.4358,-119.8276,United States
US,93120,California,CA,34.4208,-119.6982,United States
US,93121,California,CA,34.4208,-119.6982,United States
US,93130,California,CA,34.4208,-119.6982,United States
US,93140,California,CA,34.4208,-119.6982,United States
US,93150,California,CA,34.4208,-119.6982,United States
US,93160,California,CA,34.4208,-119.6982,United States
US,93190,California,CA,34.4208,-119.6982,United States
US,93199,California,CA,34.2628,-119.8486,United States
US,93254,California,CA,34.9967,-119.8238,United States
US,93427,California,CA,34.6209,-120.1922,United States
US,93429,California,CA,34.8458,-120.535,United States
US,93434,California,CA,34.96,-120.5703,United States
US,93436,California,CA,34.6583,-120.4506,United States
US,93437,California,CA,34.7532,-120.5171,United States
US,93438,California,CA,34.6392,-120.4579,United States
US,93440,California,CA,34.7457,-120.2049,United States
US,93441,California,CA,34.6678,-120.1149,United States
US,93454,California,CA,34.9545,-120.4325,United States
US,93455,California,CA,34.8286,-120.4268,United States
US,93456,California,CA,34.953,-120.4357,United States
US,93457,California,CA,34.953,-120.4357,United States
US,93458,California,CA,34.9535,-120.4957,United States
US,93460,California,CA,34.624,-120.0713,United States
US,93463,California,CA,34.6488,-120.1701,United States
US,93464,California,CA,34.6744,-120.1115,United States
US,94022,California,CA,37.3814,-122.1258,United States
US,94023,California,CA,37.3852,-122.1141,United States
US,94024,California,CA,37.3547,-122.0862,United States
US,94035,California,CA,37.3861,-122.0839,United States
US,94039,California,CA,37.3861,-122.0839,United States
US,94040,California,CA,37.3855,-122.088,United States
US,94041,California,CA,37.3893,-122.0783,United States
US,94042,California,CA,37.3861,-122.0839,United States
US,94043,California,CA,37.4056,-122.0775,United States
US,94085,California,CA,37.3886,-122.0177,United States
US,94086,California,CA,37.3764,-122.0238,United States
US,94087,California,CA,37.3502,-122.0349,United States
US,94088,California,CA,37.3688,-122.0363,United States
US,94089,California,CA,37.3983,-122.0006,United States
US,94301,California,CA,37.4443,-122.1497,United States
US,94302,California,CA,37.4419,-122.143,United States
US,94304,California,CA,37.4334,-122.1842,United States
US,94305,California,CA,37.4236,-122.1619,United States
US,94306,California,CA,37.418,-122.1274,United States
US,94309,California,CA,37.4419,-122.143,United States
US,95002,California,CA,37.426,-121.9736,United States
US,95008,California,CA,37.2803,-121.9539,United States
US,95009,California,CA,37.2872,-121.9488,United States
US,95011,California,CA,37.294,-121.9571,United States
US,95013,California,CA,37.2123,-121.7416,United States
US,95014,California,CA,37.318,-122.0449,United States
US,95015,California,CA,37.323,-122.0527,United States
US,95020,California,CA,37.0139,-121.5773,United States
US,95021,California,CA,37.0095,-121.5705,United States
US,95026,California,CA,37.1584,-121.986,United States
US,95030,California,CA,37.2296,-121.9834,United States
US,95031,California,CA,37.1574,-121.9676,United States
US,95032,California,CA,37.2417,-121.9554,United States
US,95033,California,CA,37.1539,-121.9816,United States
US,95035,California,CA,37.4352,-121.895,United States
US,95036,California,CA,37.424,-121.906,United States
US,95037,California,CA,37.1353,-121.6501,United States
US,95038,California,CA,37.1525,-121.6722,United States
US,95042,California,CA,37.1771,-121.8207,United States
US,95044,California,CA,37.1584,-121.986,United States
US,95046,California,CA,37.0911,-121.5999,United States
US,95050,California,CA,37.3492,-121.953,United States
US,95051,California,CA,37.3483,-121.9844,United States
US,95052,California,CA,37.3522,-121.9583,United States
US,95053,California,CA,37.3498,-121.9378,United States
US,95054,California,CA,37.3924,-121.9623,United States
US,95055,California,CA,37.3451,-121.9769,United States
US,95056,California,CA,37.3997,-121.9608,United States
US,95070,California,CA,37.2713,-122.0227,United States
US,95071,California,CA,37.2593,-122.0302,United States
US,95101,California,CA,37.3894,-121.8868,United States
US,95103,California,CA,37.3378,-121.8908,United States
US,95106,California,CA,37.3378,-121.8908,United States
US,95108,California,CA,37.3378,-121.8908,United States
US,95109,California,CA,37.3378,-121.8908,United States
US,95110,California,CA,37.3391,-121.9016,United States
US,95111,California,CA,37.2827,-121.8265,United States
US,95112,California,CA,37.3476,-121.887,United States
US,95113,California,CA,37.3329,-121.8916,United States
US,95115,California,CA,37.3378,-121.8908,United States
US,95116,California,CA,37.3518,-121.8508,United States
US,95117,California,CA,37.3108,-121.9623,United States
US,95118,California,CA,37.2568,-121.8896,United States
US,95119,California,CA,37.2329,-121.7875,United States
US,95120,California,CA,37.2144,-121.8574,United States
US,95121,California,CA,37.3042,-121.8099,United States
US,95122,California,CA,37.3293,-121.8339,United States
US,95123,California,CA,37.2458,-121.8306,United States
US,95124,California,CA,37.2563,-121.9229,United States
US,95125,California,CA,37.296,-121.8939,United States
US,95126,California,CA,37.3249,-121.9153,United States
US,95127,California,CA,37.3692,-121.8208,United States
US,95128,California,CA,37.3163,-121.9356,United States
US,95129,California,CA,37.3066,-122.0002,United States
US,95130,California,CA,37.2886,-121.9818,United States
US,95131,California,CA,37.3864,-121.88,United States
US,95132,California,CA,37.4031,-121.8585,United States
US,95133,California,CA,37.3729,-121.856,United States
US,95134,California,CA,37.4087,-121.9406,United States
US,95135,California,CA,37.2974,-121.7562,United States
US,95136,California,CA,37.2685,-121.849,United States
US,95138,California,CA,37.2602,-121.7709,United States
US,95139,California,CA,37.2252,-121.7687,United States
US,95140,California,CA,37.3511,-121.6384,United States
US,95141,California,CA,37.3394,-121.895,United States
US,95148,California,CA,37.3304,-121.7913,United States
US,95150,California,CA,37.3866,-121.897,United States
US,95151,California,CA,37.3198,-121.8262,United States
US,95152,California,CA,37.4022,-121.847,United States
US,95153,California,CA,37.2488,-121.8459,United States
US,95154,California,CA,37.2649,-121.9139,United States
US,95155,California,CA,37.31,-121.9011,United States
US,95156,California,CA,37.3576,-121.8416,United States
US,95157,California,CA,37.3008,-121.9777,United States
US,95158,California,CA,37.2625,-121.8779,United States
US,95159,California,CA,37.3179,-121.9349,United States
US,95160,California,CA,37.2187,-121.8601,United States
US,95161,California,CA,37.3894,-121.8868,United States
US,95164,California,CA,37.3916,-121.9203,United States
US,95170,California,CA,37.3103,-122.0093,United States
US,95172,California,CA,37.334,-121.8847,United States
US,95173,California,CA,37.3352,-121.8938,United States
US,95190,California,CA,37.3894,-121.8868,United States
US,95191,California,CA,37.3262,-121.9158,United States
US,95192,California,CA,37.3383,-121.8801,United States
US,95193,California,CA,37.2441,-121.8287,United States
US,95194,California,CA,37.3894,-121.8868,United States
US,95196,California,CA,37.3338,-121.8894,United States
US,95001,California,CA,36.979,-121.898,United States
US,95003,California,CA,36.9797,-121.8902,United States
US,95005,California,CA,37.0882,-122.0887,United States
US,95006,California,CA,37.1547,-122.1365,United States
US,95007,California,CA,37.1063,-122.105,United States
US,95010,California,CA,36.9767,-121.9555,United States
US,95017,California,CA,37.0423,-122.2137,United States
US,95018,California,CA,37.0662,-122.0618,United States
US,95019,California,CA,36.9356,-121.7767,United States
US,95041,California,CA,37.0511,-122.0575,United States
US,95060,California,CA,37.0313,-122.1198,United States
US,95061,California,CA,36.9741,-122.0308,United States
US,95062,California,CA,36.9721,-121.9881,United States
US,95063,California,CA,36.9792,-122.0088,United States
US,95064,California,CA,36.9959,-122.0578,United States
US,95065,California,CA,37.0089,-121.9849,United States
US,95066,California,CA,37.0597,-122.0152,United States
US,95067,California,CA,37.0511,-122.0136,United States
US,95073,California,CA,37.0048,-121.9507,United States
US,95076,California,CA,36.9102,-121.7569,United States
US,95077,California,CA,36.9116,-121.7575,United States
US,96001,California,CA,40.5605,-122.4116,United States
US,96002,California,CA,40.5486,-122.3339,United States
US,96003,California,CA,40.6278,-122.353,United States
US,96007,California,CA,40.4574,-122.3282,United States
US,96008,California,CA,40.7409,-122.0725,United States
US,96011,California,CA,40.9749,-121.825,United States
US,96013,California,CA,40.8949,-121.655,United States
US,96016,California,CA,40.9337,-121.5677,United States
US,96017,California,CA,41.1103,-122.3161,United States
US,96019,California,CA,40.6969,-122.3683,United States
US,96022,California,CA,40.3691,-122.3375,United States
US,96028,California,CA,41.0393,-121.4606,United States
US,96033,California,CA,40.7035,-122.6229,United States
US,96040,California,CA,40.7677,-121.4637,United States
US,96047,California,CA,40.4318,-122.654,United States
US,96049,California,CA,40.7098,-122.3116,United States
US,96051,California,CA,40.9105,-122.4106,United States
US,96056,California,CA,41.0502,-121.3991,United States
US,96062,California,CA,40.5653,-122.1111,United States
US,96065,California,CA,40.9124,-121.9233,United States
US,96069,California,CA,40.6863,-122.0409,United States
US,96070,California,CA,40.7352,-122.1944,United States
US,96071,California,CA,40.6256,-121.4585,United States
US,96073,California,CA,40.5767,-122.2398,United States
US,96076,California,CA,40.376,-122.937,United States
US,96079,California,CA,40.6866,-122.3348,United States
US,96084,California,CA,40.794,-121.9419,United States
US,96087,California,CA,40.6109,-122.4968,United States
US,96088,California,CA,40.505,-121.8857,United States
US,96089,California,CA,40.6579,-122.4273,United States
US,96095,California,CA,40.6388,-122.5597,United States
US,96096,California,CA,40.6525,-121.8771,United States
US,96099,California,CA,40.7043,-122.3878,United States
US,95910,California,CA,39.4826,-120.8483,United States
US,95936,California,CA,39.569,-120.8344,United States
US,95944,California,CA,39.5399,-120.8844,United States
US,96118,California,CA,39.663,-120.2297,United States
US,96124,California,CA,39.6139,-120.4046,United States
US,96125,California,CA,39.5936,-120.6269,United States
US,96126,California,CA,39.5825,-120.3711,United States
US,95568,California,CA,41.4533,-123.4634,United States
US,96014,California,CA,41.3833,-122.764,United States
US,96023,California,CA,41.9194,-121.9739,United States
US,96025,California,CA,41.2124,-122.2734,United States
US,96027,California,CA,41.4463,-123.01,United States
US,96031,California,CA,41.2191,-123.2363,United States
US,96032,California,CA,41.617,-122.8832,United States
US,96034,California,CA,41.5105,-122.5371,United States
US,96037,California,CA,41.5403,-122.9366,United States
US,96038,California,CA,41.6125,-122.5258,United States
US,96039,California,CA,41.8018,-123.388,United States
US,96044,California,CA,41.9077,-122.5265,United States
US,96050,California,CA,41.8637,-122.8197,United States
US,96057,California,CA,41.2475,-122.1128,United States
US,96058,California,CA,41.883,-121.9445,United States
US,96064,California,CA,41.7243,-122.4638,United States
US,96067,California,CA,41.3174,-122.324,United States
US,96085,California,CA,41.7736,-122.9882,United States
US,96086,California,CA,41.8866,-123.2438,United States
US,96094,California,CA,41.4226,-122.3861,United States
US,96097,California,CA,41.7206,-122.6376,United States
US,96134,California,CA,41.9316,-121.4347,United States
US,94510,California,CA,38.0685,-122.1614,United States
US,94512,California,CA,38.1504,-121.8443,United States
US,94533,California,CA,38.2671,-122.0357,United States
US,94534,California,CA,38.2423,-122.1314,United States
US,94535,California,CA,38.2743,-121.9463,United States
US,94571,California,CA,38.1637,-121.7016,United States
US,94585,California,CA,38.2408,-122.042,United States
US,94589,California,CA,38.1582,-122.2804,United States
US,94590,California,CA,38.1053,-122.2474,United States
US,94591,California,CA,38.0985,-122.2124,United States
US,94592,California,CA,38.0968,-122.2699,United States
US,95620,California,CA,38.4403,-121.8088,United States
US,95625,California,CA,38.3482,-121.91,United States
US,95687,California,CA,38.3482,-121.9538,United States
US,95688,California,CA,38.3847,-121.9887,United States
US,95696,California,CA,38.43,-122.0168,United States
US,94922,California,CA,38.3514,-122.9741,United States
US,94923,California,CA,38.3309,-123.0373,United States
US,94926,California,CA,38.3396,-122.7011,United States
US,94927,California,CA,38.3396,-122.7011,United States
US,94928,California,CA,38.347,-122.6941,United States
US,94931,California,CA,38.3259,-122.7048,United States
US,94951,California,CA,38.3153,-122.6483,United States
US,94952,California,CA,38.2403,-122.6777,United States
US,94953,California,CA,38.2324,-122.6367,United States
US,94954,California,CA,38.2507,-122.6155,United States
US,94955,California,CA,38.2324,-122.6367,United States
US,94972,California,CA,38.318,-122.9242,United States
US,94975,California,CA,38.2324,-122.6367,United States
US,94999,California,CA,38.2675,-122.6581,United States
US,95401,California,CA,38.4432,-122.7547,United States
US,95402,California,CA,38.4399,-122.7096,United States
US,95403,California,CA,38.4822,-122.7473,United States
US,95404,California,CA,38.4405,-122.7144,United States
US,95405,California,CA,38.4386,-122.6727,United States
US,95406,California,CA,38.4399,-122.7096,United States
US,95407,California,CA,38.4089,-122.7339,United States
US,95409,California,CA,38.4592,-122.6393,United States
US,95412,California,CA,38.7026,-123.3539,United States
US,95416,California,CA,38.3141,-122.4843,United States
US,95419,California,CA,38.425,-122.9485,United States
US,95421,California,CA,38.5918,-123.1965,United States
US,95425,California,CA,38.7931,-123.0074,United States
US,95430,California,CA,38.4538,-123.055,United States
US,95431,California,CA,38.3488,-122.5108,United States
US,95433,California,CA,38.2993,-122.4867,United States
US,95436,California,CA,38.4923,-122.9042,United States
US,95439,California,CA,38.4947,-122.7761,United States
US,95441,California,CA,38.7173,-122.8834,United States
US,95442,California,CA,38.3662,-122.5196,United States
US,95444,California,CA,38.4335,-122.8676,United States
US,95446,California,CA,38.5055,-122.9965,United States
US,95448,California,CA,38.6184,-122.862,United States
US,95450,California,CA,38.4987,-123.1974,United States
US,95452,California,CA,38.4168,-122.5547,United States
US,95462,California,CA,38.4706,-123.0172,United States
US,95465,California,CA,38.4087,-122.9954,United States
US,95471,California,CA,38.521,-122.9769,United States
US,95472,California,CA,38.3941,-122.8433,United States
US,95473,California,CA,38.4022,-122.8227,United States
US,95476,California,CA,38.2849,-122.4696,United States
US,95480,California,CA,38.7082,-123.3478,United States
US,95486,California,CA,38.4741,-123.0242,United States
US,95487,California,CA,38.2725,-122.4375,United States
US,95492,California,CA,38.5443,-122.8073,United States
US,95497,California,CA,38.7256,-123.4675,United States
US,95307,California,CA,37.5833,-120.9496,United States
US,95313,California,CA,37.4218,-121.0411,United States
US,95316,California,CA,37.539,-120.7758,United States
US,95319,California,CA,37.6382,-120.9005,United States
US,95323,California,CA,37.6156,-120.7011,United States
US,95326,California,CA,37.5964,-120.8627,United States
US,95328,California,CA,37.5591,-120.9148,United States
US,95329,California,CA,37.6899,-120.3851,United States
US,95350,California,CA,37.6746,-121.0113,United States
US,95351,California,CA,37.6236,-120.9966,United States
US,95352,California,CA,37.6566,-121.0191,United States
US,95353,California,CA,37.6424,-120.9999,United States
US,95354,California,CA,37.6409,-120.9749,United States
US,95355,California,CA,37.6717,-120.9482,United States
US,95356,California,CA,37.7005,-121.0252,United States
US,95357,California,CA,37.6693,-120.8817,United States
US,95358,California,CA,37.6237,-121.0438,United States
US,95360,California,CA,37.3097,-121.0805,United States
US,95361,California,CA,37.7741,-120.8377,United States
US,95363,California,CA,37.4826,-121.1648,United States
US,95367,California,CA,37.7298,-120.942,United States
US,95368,California,CA,37.7083,-121.0864,United States
US,95380,California,CA,37.4888,-120.8535,United States
US,95381,California,CA,37.4994,-120.8428,United States
US,95382,California,CA,37.5239,-120.8517,United States
US,95386,California,CA,37.652,-120.7292,United States
US,95387,California,CA,37.5452,-121.2255,United States
US,95397,California,CA,37.6566,-121.0191,United States
US,95659,California,CA,38.8657,-121.557,United States
US,95668,California,CA,38.8115,-121.4982,United States
US,95674,California,CA,38.967,-121.4773,United States
US,95676,California,CA,38.8702,-121.7052,United States
US,95953,California,CA,39.2601,-121.6923,United States
US,95957,California,CA,39.052,-121.8061,United States
US,95982,California,CA,39.1779,-121.7758,United States
US,95991,California,CA,39.1051,-121.6202,United States
US,95992,California,CA,39.023,-121.6116,United States
US,95993,California,CA,39.1237,-121.6611,United States
US,96021,California,CA,39.9296,-122.196,United States
US,96029,California,CA,39.9024,-122.4918,United States
US,96035,California,CA,40.043,-122.1649,United States
US,96055,California,CA,40.0497,-122.0992,United States
US,96059,California,CA,40.4331,-121.8365,United States
US,96061,California,CA,40.3263,-121.5228,United States
US,96063,California,CA,40.3564,-121.571,United States
US,96074,California,CA,39.8772,-122.5814,United States
US,96075,California,CA,40.3514,-121.765,United States
US,96078,California,CA,40.0815,-122.1705,United States
US,96080,California,CA,40.1795,-122.2383,United States
US,96090,California,CA,40.0271,-122.1233,United States
US,96092,California,CA,39.9272,-122.025,United States
US,95527,California,CA,40.7897,-123.4113,United States
US,95552,California,CA,40.3316,-123.3904,United States
US,95563,California,CA,40.8558,-123.573,United States
US,95595,California,CA,40.2147,-123.3911,United States
US,96010,California,CA,40.748,-123.229,United States
US,96024,California,CA,40.6342,-122.9239,United States
US,96041,California,CA,40.5504,-123.1634,United States
US,96046,California,CA,40.6137,-123.4488,United States
US,96048,California,CA,40.7411,-123.0718,United States
US,96052,California,CA,40.746,-122.8426,United States
US,96091,California,CA,41.0615,-122.7239,United States
US,96093,California,CA,40.7317,-122.9353,United States
US,93201,California,CA,35.8877,-119.4873,United States
US,93207,California,CA,35.8818,-118.6561,United States
US,93208,California,CA,36.1427,-118.6093,United States
US,93218,California,CA,35.8916,-119.0473,United States
US,93219,California,CA,35.8744,-119.281,United States
US,93221,California,CA,36.3041,-119.1293,United States
US,93223,California,CA,36.3002,-119.2054,United States
US,93227,California,CA,36.3572,-119.4254,United States
US,93235,California,CA,36.3856,-119.2189,United States
US,93237,California,CA,36.4727,-118.9029,United States
US,93244,California,CA,36.4969,-118.9941,United States
US,93247,California,CA,36.2096,-119.0884,United States
US,93256,California,CA,35.9553,-119.2564,United States
US,93257,California,CA,36.0686,-119.0315,United States
US,93258,California,CA,36.0331,-119.0073,United States
US,93260,California,CA,35.8135,-118.6643,United States
US,93261,California,CA,35.805,-119.1315,United States
US,93262,California,CA,36.6007,-118.711,United States
US,93265,California,CA,36.1363,-118.7961,United States
US,93267,California,CA,36.1472,-119.0792,United States
US,93270,California,CA,35.957,-119.0312,United States
US,93271,California,CA,36.4377,-118.8875,United States
US,93272,California,CA,36.0546,-119.3078,United States
US,93274,California,CA,36.2022,-119.338,United States
US,93275,California,CA,36.2077,-119.3473,United States
US,93277,California,CA,36.3114,-119.3065,United States
US,93278,California,CA,36.3302,-119.2921,United States
US,93279,California,CA,36.3302,-119.2921,United States
US,93282,California,CA,36.1296,-119.5161,United States
US,93286,California,CA,36.4313,-119.0918,United States
US,93290,California,CA,36.3291,-119.2925,United States
US,93291,California,CA,36.3551,-119.301,United States
US,93292,California,CA,36.3302,-119.2921,United States
US,93603,California,CA,36.6313,-119.0132,United States
US,93615,California,CA,36.5243,-119.287,United States
US,93618,California,CA,36.5349,-119.3909,United States
US,93619,California,CA,36.8432,-119.6518,United States
US,93633,California,CA,36.7341,-118.9588,United States
US,93647,California,CA,36.5464,-119.2815,United States
US,93666,California,CA,36.5455,-119.3401,United States
US,93670,California,CA,36.4718,-119.2594,United States
US,93673,California,CA,36.4552,-119.4848,United States
US,95305,California,CA,37.8235,-120.2582,United States
US,95309,California,CA,37.8594,-120.4069,United States
US,95310,California,CA,38.044,-120.3971,United States
US,95321,California,CA,37.8298,-120.1037,United States
US,95327,California,CA,37.8906,-120.4717,United States
US,95335,California,CA,38.093,-120.1344,United States
US,95346,California,CA,38.0675,-120.1794,United States
